,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3,Age_sd,DistanceFromHome_sd,MonthlyIncome_sd,NumCompaniesWorked_sd,PercentSalaryHike_sd,TotalWorkingYears_sd,TrainingTimesLastYear_sd,YearsAtCompany_sd,YearsSinceLastPromotion_sd,YearsWithCurrManager_sd,PerformanceRating_sd,JobInvolvement_sd,EnvironmentSatisfaction_sd,JobSatisfaction_sd,WorkLifeBalance_sd
2443,0,42,6,34450,1.0,11,22.0,2,22,11,15,3,3,4.0,2.0,2.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0.5558522548689022,-0.2750107517743262,-0.649745118127312,-0.6797773106971454,-0.8093301263439133,1.379071222124192,-0.6201892226844657,2.4478702411181446,2.7355886789461965,3.0493714043571645,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-1.1504897316868,-1.113343986979815
1893,0,49,6,50940,3.0,15,29.0,5,8,0,7,3,4,4.0,1.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.3223652142096962,-0.2750107517743262,-0.29936782141897567,0.12240010700539844,0.15011768472508064,2.279578802615088,1.707499689688721,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.9932440073543686,-2.206227591658592,-0.017727612261845094
3922,1,19,10,159720,1.0,16,1.0,2,1,1,0,4,1,3.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,-1.9626903258222779,0.2863395908893066,2.011974952136683,-0.6797773106971454,0.3899796374923291,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,1.6245446154992582,-2.3547382944293056,0.049909597077369375,-1.1504897316868,-0.017727612261845094
2526,0,33,3,47880,3.0,11,9.0,0,7,0,1,3,3,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,-0.42966440714069,-0.6960235087720509,-0.3643862888493886,0.12240010700539844,-0.8093301263439133,-0.29329999878747187,-2.171981830933257,-0.0013328996684553085,-0.6791456840737199,-0.875580969254096,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
2197,0,25,6,41030,6.0,15,7.0,2,2,0,2,3,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,-1.3056792178158831,-0.2750107517743262,-0.5099341652867508,1.3256662335592142,0.15011768472508064,-0.5505878789277279,-0.6201892226844657,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
2350,0,30,8,28140,1.0,24,10.0,2,10,0,9,4,3,3.0,4.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.7581699611438873,0.005664419557490206,-0.7838191473710718,-0.6797773106971454,2.308875259630317,-0.16465605871734387,-0.6201892226844657,0.48850772848886465,-0.6791456840737199,1.367248958523767,1.6245446154992582,-0.03134733829702275,0.049909597077369375,0.960985988256784,-0.017727612261845094
541,0,33,6,161840,0.0,13,10.0,2,9,0,8,3,2,4.0,3.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.42966440714069,-0.2750107517743262,2.057020426304159,-1.0808660195484174,-0.3296062208094163,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,1.086895217551534,0.04825380046037423,-1.1930428163631641,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
2907,0,55,18,36970,3.0,13,23.0,1,3,1,2,3,4,3.0,4.0,2.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1.979376322216091,1.4090402762165721,-0.5962004978905013,0.12240010700539844,-0.3296062208094163,1.5077151621943201,-1.3960855268088614,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-1.113343986979815
3305,0,55,2,73510,8.0,12,34.0,3,1,0,0,4,4,2.0,4.0,3.0,1,1,1,1,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1.979376322216091,-0.836361094437959,0.18019649554325287,2.1278436512617582,-0.5694681735766648,2.922798502965728,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,1.6245446154992582,1.1303481397691186,-0.8934248131996299,0.960985988256784,-0.017727612261845094
1623,0,46,22,190450,6.0,11,13.0,2,8,0,7,3,4,2.0,2.0,4.0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0.9938596602064987,1.970390618880205,2.6649218489133464,1.3256662335592142,-0.8093301263439133,0.2212757614930401,-0.6201892226844657,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,1.1303481397691186,-0.8934248131996299,-1.1504897316868,1.0778887624561249
2782,0,22,2,11020,6.0,19,4.0,3,2,2,2,3,4,3.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-1.6341847718190805,-0.836361094437959,-1.1475825991386108,1.3256662335592142,1.1095654957940746,-0.9365196991381118,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
4298,1,27,2,137700,1.0,14,8.0,3,8,7,7,1,2,2.0,1.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,-1.0866755151470848,-0.836361094437959,1.5440969610197905,-0.6797773106971454,-0.08974426804216784,-0.42194393885759984,0.1557070814399298,0.16194730971731802,1.4938670923934996,0.8065414765793013,-3.104327829617394,-1.1930428163631641,-0.8934248131996299,-2.206227591658592,-2.208960361697785
2015,0,47,1,183030,6.0,22,29.0,2,3,1,2,4,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1.103361511540898,-0.9766986801038673,2.507262689327182,1.3256662335592142,1.82915135409582,2.279578802615088,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,1.6245446154992582,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
4176,1,44,1,103330,3.0,10,19.0,2,1,0,0,1,1,2.0,1.0,1.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0.7748559575377005,-0.9766986801038673,0.8138078350121787,0.12240010700539844,-1.0491920791111617,0.993139401913808,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-3.104327829617394,-2.3547382944293056,-0.8934248131996299,-2.206227591658592,-2.208960361697785
4222,1,29,2,106500,1.0,8,1.0,2,1,0,0,1,2,1.0,1.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-0.8676718124782865,-0.836361094437959,0.8811635676116587,-0.6797773106971454,-1.5289159846456588,-1.3224515193484958,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,-3.104327829617394,-1.1930428163631641,-1.836759223476629,-2.206227591658592,-1.113343986979815
323,0,25,4,27560,1.0,12,5.0,2,5,0,3,3,3,4.0,3.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,-1.3056792178158831,-0.5556859231061426,-0.7961429091716077,-0.6797773106971454,-0.5694681735766648,-0.8078757590679838,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-1.113343986979815
3378,0,44,1,187110,2.0,14,10.0,0,2,2,2,3,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0.7748559575377005,-0.9766986801038673,2.593953979234399,-0.2786886018458735,-0.08974426804216784,-0.16465605871734387,-2.171981830933257,-0.8177339465973219,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
3771,1,31,34,25930,0.0,14,4.0,2,3,1,2,3,2,1.0,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,-0.6486681098094882,3.6544416468711036,-0.8307769294041478,-1.0808660195484174,-0.08974426804216784,-0.9365196991381118,-0.6201892226844657,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,-1.836759223476629,0.960985988256784,-2.208960361697785
2006,0,54,19,26000,3.0,14,36.0,5,10,4,7,3,4,1.0,4.0,3.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.869874470881692,1.5493778618824803,-0.8292895788420143,0.12240010700539844,-0.08974426804216784,3.180086383105984,1.707499689688721,0.48850772848886465,0.5625759024789769,0.8065414765793013,0.04825380046037423,1.1303481397691186,-1.836759223476629,0.960985988256784,-0.017727612261845094
3177,0,34,2,65860,9.0,18,9.0,3,2,2,1,3,4,3.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,-0.3201625558062908,-0.836361094437959,0.017650326967220586,2.5289323601130302,0.8697035430268261,-0.29329999878747187,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.049909597077369375,-2.206227591658592,-0.017727612261845094
3965,1,26,2,59930,0.0,8,8.0,3,7,1,0,2,3,2.0,2.0,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1.1961773664814839,-0.836361094437959,-0.1083495135106711,-1.0808660195484174,-1.5289159846456588,-0.42194393885759984,0.1557070814399298,-0.0013328996684553085,-0.3687152874355457,-1.1559347102263289,-1.5280370145785098,-0.03134733829702275,-0.8934248131996299,-1.1504897316868,-0.017727612261845094
3814,1,39,22,28360,0.0,19,6.0,3,5,0,3,2,3,4.0,1.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.22734670086570485,1.970390618880205,-0.7791446170329376,-1.0808660195484174,1.1095654957940746,-0.6792318189978559,0.1557070814399298,-0.32789331844000197,-0.6791456840737199,-0.3148734873096303,-1.5280370145785098,-0.03134733829702275,0.9932440073543686,-2.206227591658592,-1.113343986979815
334,0,43,1,52650,4.0,11,12.0,4,5,2,2,3,4,4.0,4.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.6653541062033014,-0.9766986801038673,-0.2630339719725685,0.5234888158566704,-0.8093301263439133,0.0926318214229121,0.9316033855643254,-0.32789331844000197,-0.058284890797371494,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
2416,0,42,1,78790,2.0,11,11.0,2,5,0,2,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.5558522548689022,-0.9766986801038673,0.29238522365847514,-0.2786886018458735,-0.8093301263439133,-0.036012118647215895,-0.6201892226844657,-0.32789331844000197,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.9932440073543686,0.960985988256784,1.0778887624561249
1503,0,27,10,195370,0.0,12,5.0,5,4,1,1,3,4,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,-1.0866755151470848,0.2863395908893066,2.769461345566167,-1.0808660195484174,-0.5694681735766648,-0.8078757590679838,1.707499689688721,-0.4911735278257753,-0.3687152874355457,-0.875580969254096,0.04825380046037423,1.1303481397691186,0.049909597077369375,-1.1504897316868,-0.017727612261845094
573,0,39,21,34470,0.0,14,9.0,5,8,1,7,3,4,3.0,3.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0.22734670086570485,1.8300530332142968,-0.6493201608238451,-1.0808660195484174,-0.08974426804216784,-0.29329999878747187,1.707499689688721,0.16194730971731802,-0.3687152874355457,0.8065414765793013,0.04825380046037423,1.1303481397691186,0.049909597077369375,-0.0947518717150079,-0.017727612261845094
122,0,31,19,44400,1.0,13,4.0,2,4,3,2,3,3,4.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,-0.6486681098094882,1.5493778618824803,-0.43832885965260326,-0.6797773106971454,-0.3296062208094163,-0.9365196991381118,-0.6201892226844657,-0.4911735278257753,0.2521455058408027,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,0.9932440073543686,-0.0947518717150079,-0.017727612261845094
1613,0,33,2,34790,3.0,12,5.0,3,3,0,2,3,4,4.0,4.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,-0.42966440714069,-0.836361094437959,-0.6425208439683772,0.12240010700539844,-0.5694681735766648,-0.8078757590679838,0.1557070814399298,-0.6544537372115486,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,1.1303481397691186,0.9932440073543686,0.960985988256784,1.0778887624561249
3799,1,29,7,22440,1.0,8,11.0,5,11,3,10,3,2,2.0,4.0,2.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,-0.8676718124782865,-0.134673166108418,-0.9049319788590959,-0.6797773106971454,-1.5289159846456588,-0.036012118647215895,1.707499689688721,0.651787937874638,0.2521455058408027,1.647602699496,0.04825380046037423,-1.1930428163631641,-0.8934248131996299,0.960985988256784,-1.113343986979815
4127,1,23,2,61790,1.0,3,1.0,3,1,1,0,2,3,1.0,4.0,1.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-1.5246829204846812,-0.836361094437959,-0.06882848428826326,-0.6797773106971454,-2.728225748481901,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.3687152874355457,-1.1559347102263289,-1.5280370145785098,-0.03134733829702275,-1.836759223476629,0.960985988256784,-2.208960361697785
4353,1,30,14,49500,1.0,4,1.0,3,1,0,0,3,3,3.0,3.0,2.0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,-0.7581699611438873,0.8476899335529394,-0.32996474726858177,-0.6797773106971454,-2.4883637957146525,-1.3224515193484958,0.1557070814399298,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.049909597077369375,-0.0947518717150079,-1.113343986979815
2971,0,35,3,180410,3.0,20,15.0,3,7,1,7,4,2,4.0,4.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,-0.2106607044718917,-0.6960235087720509,2.4515932825730373,0.12240010700539844,1.3494274485613231,0.47856364163329607,0.1557070814399298,-0.0013328996684553085,-0.3687152874355457,0.8065414765793013,1.6245446154992582,-1.1930428163631641,0.9932440073543686,0.960985988256784,-1.113343986979815
1695,0,36,1,34520,2.0,13,18.0,4,11,0,9,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.10115885313749257,-0.9766986801038673,-0.6482577675651783,-0.2786886018458735,-0.3296062208094163,0.8644954618436801,0.9316033855643254,0.651787937874638,-0.6791456840737199,1.367248958523767,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
2496,0,37,7,15140,1.0,14,4.0,3,4,1,2,3,2,3.0,3.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.008342998196906572,-0.134673166108418,-1.06004139462446,-0.6797773106971454,-0.08974426804216784,-0.9365196991381118,0.1557070814399298,-0.4911735278257753,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-0.0947518717150079,1.0778887624561249
920,0,45,6,29940,4.0,18,12.0,2,4,0,3,3,3,3.0,4.0,4.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0.8843578088720997,-0.2750107517743262,-0.7455729900590643,0.5234888158566704,0.8697035430268261,0.0926318214229121,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,0.04825380046037423,-0.03134733829702275,0.049909597077369375,0.960985988256784,1.0778887624561249
3047,0,40,3,94340,1.0,13,9.0,3,9,8,8,3,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0.33684855220010396,-0.6960235087720509,0.622789527103874,-0.6797773106971454,-0.3296062208094163,-0.29329999878747187,0.1557070814399298,0.32522751910309133,1.8042974890316739,1.086895217551534,0.04825380046037423,1.1303481397691186,0.049909597077369375,0.960985988256784,-0.017727612261845094
2548,0,32,2,57470,1.0,13,8.0,0,8,0,7,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.5391662584750891,-0.836361094437959,-0.16061926183708147,-0.6797773106971454,-0.3296062208094163,-0.42194393885759984,-2.171981830933257,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-0.017727612261845094
1813,0,34,2,26590,0.0,24,10.0,2,9,1,6,4,3,1.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,-0.3201625558062908,-0.836361094437959,-0.8167533383897451,-1.0808660195484174,2.308875259630317,-0.16465605871734387,-0.6201892226844657,0.32522751910309133,-0.3687152874355457,0.5261877356070683,1.6245446154992582,-0.03134733829702275,-1.836759223476629,0.960985988256784,1.0778887624561249
1737,0,46,6,17020,5.0,21,25.0,2,4,0,3,4,2,1.0,4.0,1.0,1,1,1,1,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.9938596602064987,-0.2750107517743262,-1.0200954080985856,0.9245775247079423,1.5892894013285717,1.765003042334576,-0.6201892226844657,-0.4911735278257753,-0.6791456840737199,-0.3148734873096303,1.6245446154992582,-1.1930428163631641,-1.836759223476629,0.960985988256784,-2.208960361697785
4143,1,48,2,45910,9.0,11,23.0,6,1,0,0,3,3,3.0,3.089749430523918,3.0161804922515953,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.2128633628752972,-0.836361094437959,-0.4062445832408636,2.5289323601130302,-0.8093301263439133,1.5077151621943201,2.4833959938131165,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,0.049909597077369375,4.688417920436691e-16,0.0
3326,0,38,5,73360,5.0,18,13.0,3,11,3,8,3,3,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.11784484953130571,-0.4153483374402344,0.17700931576725223,0.9245775247079423,0.8697035430268261,0.2212757614930401,0.1557070814399298,0.651787937874638,0.2521455058408027,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,-0.017727612261845094
1240,0,25,6,134640,1.0,13,6.0,2,6,1,5,3,4,2.0,4.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,-1.3056792178158831,-0.2750107517743262,1.4790784935893775,-0.6797773106971454,-0.3296062208094163,-0.6792318189978559,-0.6201892226844657,-0.16461310905422863,-0.3687152874355457,0.2458339946348355,0.04825380046037423,1.1303481397691186,-0.8934248131996299,0.960985988256784,-1.113343986979815
3323,0,40,2,25390,4.0,11,7.0,3,4,0,2,3,3,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0.33684855220010396,-0.836361094437959,-0.8422507765977502,0.5234888158566704,-0.8093301263439133,-0.5505878789277279,0.1557070814399298,-0.4911735278257753,-0.6791456840737199,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,1.0778887624561249
4213,1,24,20,25010,9.0,5,4.0,3,2,2,0,3,2,3.0,2.0,3.0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,-1.4151810691502822,1.6897154475483886,-0.8503249653636185,2.5289323601130302,-2.2485018429474044,-0.9365196991381118,0.1557070814399298,-0.8177339465973219,-0.058284890797371494,-1.1559347102263289,0.04825380046037423,-1.1930428163631641,0.049909597077369375,-1.1504897316868,-0.017727612261845094
3117,0,40,2,167520,2.0,18,8.0,3,3,1,2,3,3,2.0,4.0,1.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0.33684855220010396,-0.836361094437959,2.177708300488716,-0.2786886018458735,0.8697035430268261,-0.42194393885759984,0.1557070814399298,-0.6544537372115486,-0.3687152874355457,-0.5952272282818631,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,0.960985988256784,-2.208960361697785
4020,1,20,10,34640,1.0,11,2.0,3,2,0,2,2,2,1.0,2.0,1.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-1.8531884744878788,0.2863395908893066,-0.6457080237443777,-0.6797773106971454,-0.8093301263439133,-1.1938075792783678,0.1557070814399298,-0.8177339465973219,-0.6791456840737199,-0.5952272282818631,-1.5280370145785098,-1.1930428163631641,-1.836759223476629,-1.1504897316868,-2.208960361697785
2286,0,46,16,40350,4.0,14,14.0,2,9,0,8,3,3,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0.9938596602064987,1.1283651048847558,-0.5243827136046204,0.5234888158566704,-0.08974426804216784,0.3499197015631681,-0.6201892226844657,0.32522751910309133,-0.6791456840737199,1.086895217551534,0.04825380046037423,-0.03134733829702275,0.9932440073543686,0.960985988256784,1.0778887624561249
2819,0,35,2,106090,1.0,22,10.0,3,10,0,7,4,4,4.0,3.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,-0.2106607044718917,-0.836361094437959,0.8724519428905904,-0.6797773106971454,1.82915135409582,-0.16465605871734387,0.1557070814399298,0.48850772848886465,-0.6791456840737199,0.8065414765793013,1.6245446154992582,1.1303481397691186,0.9932440073543686,-0.0947518717150079,-1.113343986979815
3057,0,27,2,48510,8.0,18,5.0,2,1,0,0,3,3,2.0,3.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-1.0866755151470848,-0.836361094437959,-0.35100013379018596,2.1278436512617582,0.8697035430268261,-0.8078757590679838,-0.6201892226844657,-0.9810141559830953,-0.6791456840737199,-1.1559347102263289,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,-1.113343986979815
3571,0,50,2,61420,3.0,12,28.0,3,8,0,7,3,3,2.0,3.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1.4318670655440953,-0.836361094437959,-0.07669019440239815,0.12240010700539844,-0.5694681735766648,2.15093486254496,0.1557070814399298,0.16194730971731802,-0.6791456840737199,0.8065414765793013,0.04825380046037423,-0.03134733829702275,-0.8934248131996299,-0.0947518717150079,-1.113343986979815
