,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory_Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
2882,0,22,2,193310,1.0,12,1.0,2,0,0,0,3,4,3.0,2.0,3.0,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2883,0,45,18,132120,4.0,13,7.0,4,3,0,2,3,3,4.0,4.0,3.0,2,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2884,0,40,2,75960,9.0,11,20.0,0,18,2,13,3,3,4.0,3.0,3.0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
2885,1,18,1,23350,1.0,9,0.0,3,0,0,0,2,1,2.0,1.0,2.0,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
2886,0,47,1,42490,2.0,12,25.0,2,17,12,11,3,4,1.0,4.0,3.0,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
2887,0,52,1,83460,7.0,14,6.0,5,2,2,2,3,4,3.0,2.0,3.0,3,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False
2888,0,38,2,83210,3.0,11,13.0,5,8,7,5,3,4,4.0,3.0,2.0,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True
2889,0,46,20,34330,7.0,18,17.0,3,4,0,3,3,4,4.0,4.0,3.0,2,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2890,0,53,19,133200,3.0,11,11.0,2,4,1,2,3,3,4.0,1.0,3.0,3,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2891,0,30,6,34480,1.0,11,10.0,3,10,1,4,3,3,1.0,1.0,3.0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2892,0,42,14,132060,0.0,13,7.0,2,6,0,4,3,4,3.0,3.0,4.0,2,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False
2893,0,20,5,83920,1.0,17,2.0,5,2,1,2,3,3,4.0,3.0,3.0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False
2894,0,39,2,72640,0.0,17,11.0,5,10,0,7,3,4,4.0,4.0,4.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2895,0,35,2,32940,0.0,11,6.0,2,5,0,3,3,4,3.0,4.0,3.0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
2896,0,30,6,34480,1.0,11,10.0,3,10,1,4,3,4,4.0,4.0,4.0,0,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
2897,0,33,6,37370,8.0,22,8.0,2,5,0,2,4,4,4.0,3.0,3.0,1,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False
2898,1,49,7,23420,3.0,8,20.0,2,4,1,3,1,2,1.0,3.0,2.0,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False
2899,0,27,6,21070,0.0,13,6.0,2,5,0,2,3,4,3.0,4.0,4.0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
2900,1,41,19,28100,1.0,4,8.0,3,8,7,7,2,2,3.1667421287522166,3.277752623749261,2.277752623749261,2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
2901,1,35,8,56536,7.1485513624487345,8,9.0,3,1,0,0,2,2,1.1485513624487347,1.0,1.8514486375512653,1,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2902,1,35,8,61180,0.0,13,9.0,3,8,4,7,2,2,1.0006650122409788,2.9993349877590214,1.0003325061204893,1,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False
2903,1,31,12,41890,0.0,17,6.0,3,5,1,4,3,2,3.0,3.9469365711602284,2.9646243807734853,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2904,1,44,4,47746,2.602553163842865,12,13.41021265537146,2,6,3,2,1,2,1.0,2.79489367231427,1.397446836157135,,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,True,True,False,True,False,False
2905,1,36,12,67076,7.0,12,10.553587534011706,2,3,3,3,3,2,4.0,2.0,2.0943946574335883,1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2906,1,31,10,191722,1.8406174765225587,5,6.454156635363411,2,3,0,2,2,2,2.8406174765225587,1.0,2.0,,True,False,True,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
2907,1,27,6,101721,2.74223563728447,9,3.1777945466055875,2,2,0,1,2,1,3.0,2.871117818642235,2.0,0,True,False,True,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False
2908,1,58,11,59570,4.0,6,7.0,2,1,0,0,1,2,2.616435088816279,2.8082175444081394,1.0,3,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False,False
2909,1,30,10,189887,1.5764892986690433,7,7.9412232466726085,2,3,1,2,2,2,2.4235107013309567,2.4235107013309567,1.7882446493345217,,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False
2910,1,39,1,36730,3.0,10,19.0,3,1,0,0,1,2,3.5153984129811353,3.4846015870188647,2.0,1,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
2911,1,35,18,19040,1.0,19,10.0,4,10,7,7,3,2,1.491492911312274,2.245746455656137,1.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
2912,1,44,22,21190,9.0,8,24.0,3,20,3,6,2,3,1.6194977514075877,2.141506745777237,1.7610044971848247,2,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2913,1,28,4,96680,1.0,5,7.32380456586845,2,7,0,0,2,3,1.702644951763161,1.5947100964736778,2.0,,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,True,False,False
2914,1,24,7,20070,1.0,9,1.0,2,1,0,0,1,1,4.0,2.569662822491079,1.0,0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
2915,1,19,10,159720,1.0,15,1.0,2,1,1,0,3,1,3.0,3.6586704829000034,3.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
2916,1,35,18,19040,1.0,19,10.0,4,10,7,7,3,2,1.1492596286741634,2.0746298143370816,1.0,1,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False
2917,1,51,6,15366,1.7826960407441492,3,21.25955938883776,2,10,1,4,1,1,1.4346079185117016,1.651911877767552,1.4346079185117016,3,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,True,False,True,True,True,False,True,False,False
2918,1,33,6,33187,7.203837772435416,17,8.653874091881946,3,3,1,2,3,2,2.469225181623611,1.7346125908118055,1.2653874091881945,1,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2919,1,34,12,67223,7.0,12,13.755635285041262,2,6,6,6,3,2,3.0,3.0,2.644467224297504,1,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2920,1,47,22,34354,3.2335277777227227,8,8.083819444306807,4,1,0,0,2,2,3.0,1.3083819444306806,2.383236111138639,,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False
2921,1,28,18,41970,1.0,9,1.0,3,1,0,0,1,2,1.763896651425628,1.618051674287186,1.763896651425628,0,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2922,1,28,8,68356,1.366810373986536,8,2.4672414959461437,3,1,0,0,2,2,1.0,1.0,1.0,0,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,False,False,False
2923,1,26,2,32316,2.6022622339262953,10,2.144473024233068,3,1,0,0,2,2,2.2288946048466136,2.4577892096932272,1.0,,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
2924,1,51,8,21502,7.836772307186595,6,5.093809847064129,2,2,1,1,3,1,1.7673544614373191,3.0,2.0,,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False
2925,1,23,9,53353,1.0,19,0.8832105191425565,1,0,0,0,2,2,3.0,1.0,2.0,,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
2926,1,33,12,67280,7.0,19,15.0,2,7,7,7,3,1,2.347505191324589,2.0,2.347505191324589,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2927,1,39,15,40701,4.721381637191719,19,7.442763274383437,2,4,4,4,2,2,1.3442763274383438,2.344276327438344,2.3114473451233124,,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,True,True,True,False,False
2928,1,46,6,23388,3.9119046885035917,7,19.240079426247007,1,5,1,2,1,2,1.3039682295011972,2.8480158852494015,1.8480158852494015,,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False,False,True,True,False,False,True,True,True,True,True,False,False
2929,1,25,34,28860,1.5513650606466776,12,3.481142772910049,4,2,1,1,1,3,2.724317469676661,2.0,1.0,0,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False
2930,1,44,5,45648,2.6632509299156544,7,9.534408226070765,2,4,0,1,3,2,2.415812732478914,2.584187267521086,3.0,2,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False
2931,1,28,21,189327,1.7856047127444006,11,5.1904031418296,3,2,1,2,2,2,2.2143952872555994,2.8095968581703996,2.1904031418296004,0,True,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,False
2932,1,40,14,173744,5.3081515907439965,7,11.497014660164025,2,2,2,1,1,3,3.6540757953719982,2.6918484092560035,2.3081515907439965,,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2933,1,47,22,34346,3.416944961779098,8,8.542362404447745,4,1,0,0,2,2,3.0,1.3542362404447745,2.291527519110451,,True,False,False,False,False,True,True,False,False,True,True,False,True,True,False,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,False
2934,1,32,6,27410,3.8469722681881597,6,3.8469722681881597,4,1,0,1,1,1,2.0,2.52550462196864,2.0,1,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
2935,1,38,7,63043,1.9265393861394493,8,13.110190920790826,2,9,5,6,1,2,2.5183651534651377,3.0,1.0,,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,True,True,False,False
2936,1,31,12,26962,1.0,6,1.8231128548561455,2,1,1,1,2,2,1.3537742902877088,2.1768871451438545,2.8231128548561455,,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,False
2937,1,38,2,49080,4.0,13,7.0,3,5,1,4,2,1,2.6129212396643693,2.2258424793287386,1.3870787603356307,1,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2938,1,33,11,43013,2.072355449035298,5,11.03617772451765,2,0,0,0,2,2,2.963822275482351,2.0,1.036177724517649,1,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True,True,False,True,False,False
2939,1,41,28,26570,4.0,4,10.0,3,7,1,0,2,1,2.497160515429884,1.4971605154298842,2.2485802577149423,2,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
2940,1,39,20,28370,0.13380373627948872,14,6.0,2,5,0,3,3,3,3.866196263720511,1.0,1.0,,True,False,True,False,False,False,True,False,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False
2941,1,45,8,63324,3.162838756752129,5,13.767225594615418,2,5,3,4,2,1,1.4185806216239354,2.162838756752129,2.4185806216239354,2,True,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False
2942,1,29,28,28836,2.580675471720296,5,8.113039622741333,3,5,5,5,3,2,3.209662264139852,2.0,1.790337735860148,0,True,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False
2943,1,33,3,36834,1.8357035404400555,10,9.10348009374047,3,1,1,1,1,3,2.253555310660083,2.417851770220028,2.0,,True,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,True,False,False
2944,1,26,10,80950,1.0,7,1.0,3,1,0,0,1,3,1.6809748272382445,1.0,1.0,0,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2945,1,31,14,24097,1.0,9,8.292746366427906,3,8,7,5,1,2,1.1896948481746772,2.8103051518253226,1.3793896963493544,,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False
2946,1,23,8,53213,1.0,16,0.762103613984557,2,0,0,0,2,2,2.237896386015443,1.762103613984557,2.0,,True,False,False,True,False,True,False,False,False,True,True,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,True,True,True,False,False
2947,1,29,2,109095,2.3529992101770523,11,5.41199684070821,3,0,0,0,3,2,2.0,2.6470007898229477,2.323500394911474,,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False
2948,1,47,25,192507,7.508730293592907,12,15.680247123366746,2,8,1,6,3,2,1.8343033659547676,2.6686067319095352,2.0,,True,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False
2949,1,58,1,10090,7.0,11,31.0,3,10,5,9,1,2,2.2585976120214726,3.0,2.2585976120214726,3,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
2950,1,52,6,14200,1.0,3,33.0,2,32,6,9,2,1,3.0,3.198856277775296,2.198856277775296,3,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False
2951,1,18,2,109650,1.0,11,0.0,5,0,0,0,2,3,3.8061499604677413,1.0646166798440861,1.9353833201559139,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False
2952,1,51,21,34247,5.7868339535648365,5,14.445768279268574,3,2,1,2,2,2,3.0426332092870325,2.0852664185740655,1.0426332092870327,,True,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,True,True,True,False,False
2953,1,52,8,47740,2.0,12,11.0,2,8,7,7,1,2,1.0,2.371408567650141,2.0,3,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
2954,1,29,9,137668,1.0,12,8.531702273308627,3,8,5,7,2,2,3.2658511366543133,2.7341488633456867,2.0,,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
2955,1,29,5,32675,5.522630864237557,10,4.23045061731254,3,2,0,1,3,2,3.353909876537492,3.646090123462508,1.0,,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
2956,1,28,9,29860,5.005329320171054,12,2.501998495064145,3,1,1,1,2,3,3.0013323300427635,2.4993338349786183,1.5006661650213817,0,True,False,False,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2957,1,58,29,43170,7.0,12,40.0,2,31,13,8,1,1,3.0,1.5320385560107614,1.2660192780053807,3,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False
2958,1,51,2,25592,1.0,14,4.552286666149472,3,3,1,0,2,3,1.4477133338505284,2.0,2.0,,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
2959,1,30,14,49500,1.0,6,1.0,3,1,0,0,2,2,1.2543995253748992,2.1271997626874497,2.0,0,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
2960,1,41,2,103191,2.7293207842808354,8,16.56388705852752,2,1,0,0,2,2,1.406018823578747,3.8646603921404177,2.1353396078595823,,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False,True,True,True,False,False
2961,1,31,2,21410,4.0,13,12.0,2,7,7,7,3,2,1.0,3.0,2.4869559368097347,1,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False
2962,1,33,12,67280,7.0,17,15.0,2,7,7,7,3,2,2.3482893520890316,2.3482893520890316,2.3482893520890316,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
2963,1,28,2,20750,7.0,9,10.0,0,7,3,7,1,2,1.0,2.0,1.8106859279862664,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2964,1,31,2,76543,4.701430821706848,10,4.771837377630527,3,0,0,0,1,2,3.6140813111847363,2.0,1.614081311184736,,True,False,False,False,False,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True,False,False,True,True,True,True,True,False,False
2965,1,35,4,54805,1.2808695367061085,14,17.297826158234727,3,16,13,13,1,1,3.0,1.0,1.0,1,True,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,True,True,False,False
2966,1,25,22,82558,1.0,9,6.6076062784715255,4,6,3,4,3,3,2.215212556943051,3.0,1.6076062784715255,0,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False
2967,1,45,21,59771,4.087555618702103,8,26.99311038492581,2,6,3,2,1,2,1.0437778093510517,1.0,1.0,,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False
2968,1,46,5,27430,5.0,18,14.0,1,8,0,7,3,2,1.399435012534291,2.866854995821903,1.1331450041780968,2,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False
2969,1,37,3,33808,5.102149529657538,17,15.897850470342462,3,2,2,2,2,2,3.897850470342462,2.0,1.897850470342462,,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False
2970,1,30,14,36913,1.0,9,3.0239235613776696,3,3,2,1,2,2,1.3413078537925565,1.6586921462074435,1.6586921462074435,,True,False,False,False,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,True,True,True,True,False,False
2971,1,38,2,49075,3.8284934242397854,13,6.771324565653047,3,4,0,3,2,1,2.0,1.0,2.0,,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False
2972,1,28,2,20750,7.0,12,10.0,0,7,3,7,1,2,1.0,2.0,1.191116538363672,0,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
2973,1,56,10,59591,3.847166281123897,12,7.152833718876103,1,1,0,0,1,2,1.1528337188761029,2.152833718876103,1.1528337188761029,,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True
2974,1,34,17,53428,1.0,17,2.8825291442611345,1,2,0,1,2,2,3.0,1.0,2.0,,True,False,True,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False
2975,1,32,8,32980,8.0,12,6.0,4,4,1,2,3,3,3.0,3.8606377696756473,1.0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
2976,1,36,27,26562,2.987766268796862,7,7.722474104792939,3,5,0,0,2,1,2.506116865601569,1.7591752984023536,1.7469415671992155,,True,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
2977,1,30,6,32791,6.468192966508434,10,4.905852118934597,3,3,0,1,3,2,2.5623408475738385,3.5623408475738385,1.0,,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False
2978,1,25,16,75126,0.1748678040712962,14,6.300528783714816,2,5,0,3,1,2,1.174867804071296,2.0,1.174867804071296,0,True,False,False,True,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,True,True
2979,1,34,9,40332,4.513643689617055,11,10.559122655007236,2,1,0,0,3,2,4.0,3.0,1.9909042069219636,1,True,False,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,True,True,False,False
2980,1,19,6,34655,1.0,13,1.227302180303369,3,1,0,1,2,2,3.227302180303369,3.227302180303369,1.6136510901516845,0,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,True,True,False,True,False
2981,1,33,12,43020,2.0,6,11.0,3,0,0,0,3,2,2.0997511351604805,2.9002488648395195,2.350373297259279,1,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
2982,1,38,13,173828,5.546070611269272,6,9.950541026749734,2,2,2,1,2,2,2.773035305634636,2.773035305634636,1.0,,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
2983,1,29,10,68234,0.8893909161288442,6,1.884872670969246,2,1,0,0,3,2,1.2212181677423115,2.8893909161288445,1.1106090838711558,0,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,False,False,True,True,True,True,True,False,False
2984,1,38,7,107480,7.0,8,17.0,3,1,0,0,1,2,2.0987606865404844,1.9012393134595158,2.0,1,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
2985,1,30,14,55618,4.5298377618244,8,7.1772160831926985,3,4,0,3,3,2,2.1175405595439,2.8824594404561,2.0,,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False
2986,1,30,9,171446,4.894306520093726,10,7.479708718687837,1,3,0,2,2,2,3.788613040187452,2.8943065200937257,1.2113869598125482,,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,True,True,True,True,False
2987,1,29,35,28860,3.0,6,10.0,4,7,7,7,2,2,2.976550542000263,2.0,2.0,0,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
2988,1,50,10,59694,3.1134538251127637,11,7.886546174887236,1,2,0,0,2,2,1.4432730874436182,2.443273087443618,1.4432730874436182,,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,True,False,True
2989,1,22,1,57743,1.0,11,1.430477383546949,2,1,1,0,1,2,2.9521691796058946,2.0,1.0478308203941054,,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False
2990,1,30,14,49503,1.0,4,1.3421966341370943,3,1,0,0,3,2,2.961978151762545,2.92395630352509,1.961978151762545,,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False
2991,1,38,14,86307,2.7613782275544843,14,7.492414514963677,2,5,0,0,2,3,1.2537927425181614,3.2537927425181614,1.0,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,True,True,False,False,True,False
2992,1,35,2,65562,2.636142136814723,6,16.54456854725889,2,2,0,1,1,2,1.6590355342036807,3.0,2.0,,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False
